customer_id,first_name,last_name,email,phone,birth_date,registration_date,country,city,postal_code,address,segment,newsletter_subscribed
CUST_10145,Irmingard,Oderwald,scheelcorinna@example.org,04554 24509,1985-03-17,2024-07-25,Germany,Stadtsteinach,98162,"Rörrichtring 8-9, 18581 Groß-Gerau",Premium,False
CUST_10146,Karl-August,Schönland,qring@example.net,04479 021924,1951-08-20,2025-02-10,Germany,Altentreptow,03120,"Paffrathring 18-81, 73388 Hohenmölsen",Premium,True
CUST_10147,Elwira,Schinke,dariusztintzmann@example.com,+49(0)7528437596,1956-05-04,2024-10-15,Switzerland,Strasburg,37783,"Fliegnergasse 4-6, 34709 Füssen",Standard,True
CUST_10148,Ramón,Portillo,,+34 920 684 884,2002-10-13,2023-12-02,Spain,Sevilla,45708,"Alameda de Milagros Peinado 2 Piso 0 , Toledo, 38705",Basic,False
CUST_10149,Emine,Zobel,wstaude@example.com,,1994-01-01,2023-10-17,Germany,Ueckermünde,74591,"Sofia-Heuser-Platz 5, 62628 Neubrandenburg",Standard,True
CUST_10150,Marit,Eberth,knappechristine@example.net,05884 799145,1965-10-10,2023-11-22,Germany,Neuss,01262,"Leonhard-Winkler-Ring 5/7, 87018 Stendal",Standard,True
CUST_10151,Tabitha,Horne,oneillbradley@example.org,+1-258-292-0911x966,1969-07-25,2023-03-04,United Kingdom,Smithside,79532,"637 Carter Trail Suite 772, North Peter, IA 71237",Premium,True
CUST_10152,Édouard,Girard,aimeandre@example.net,+33 2 19 48 34 96,2001-08-30,2023-08-29,France,Huet,67896,"138, rue Lévêque, 52493 Renault",Standard,True
CUST_10153,Agathe,Masson,nduval@example.org,+33 (0)7 53 67 48 32,2004-07-07,2025-07-08,France,Pichon-la-Forêt,22427,"57, chemin de Besnard, 20782 Moreldan",Premium,False
CUST_10154,Olga,Ruppert,angelikahamann@example.com,+49(0) 803151205,1975-07-06,2025-09-25,Germany,Herford,71956,"Hanne-Lore-Weiß-Platz 70, 88751 Neubrandenburg",Standard,False
CUST_10155,Laurence,Ferrand,bertinraymond@example.org,+33 6 37 06 32 93,1964-12-02,2023-04-29,France,Coulon-sur-Humbert,17389,"rue Pelletier, 45888 Fernandes",Standard,False
CUST_10156,Michelle,Berthelot,sebastiendiallo@example.org,+33 (0)5 16 20 62 00,2005-07-20,2024-11-09,France,Jacobboeuf,36949,"29, avenue Luc Blot, 71335 Mathieu",Basic,True
CUST_10157,Aurélie,Chevallier,marcelle93@example.net,+33 (0)6 57 83 66 68,1951-02-05,2024-12-15,Belgium,Guillaume,62817,"11, rue Véronique Meyer, 87351 Sainte Charles",Premium,False
CUST_10158,Marcelle,Le Goff,margotcollin@example.net,0364544216,1970-10-26,2025-03-31,France,Lemonnier-la-Forêt,01680,"boulevard de Masse, 17367 Gillet",Basic,True
CUST_10159,Emmanuelle,Maury,ymoreno@example.com,0339546620,1969-02-17,2025-11-02,France,Sainte Raymondnec,20579,"453, rue de Carpentier, 86465 Jean",Basic,True
CUST_10160,Jennifer,Jordan,maryray@example.net,001-979-594-2899,1961-04-18,2023-05-14,United States,Lake Holly,58315,"349 Edward Manor, Janetbury, GA 04502",Standard,True
CUST_10161,Melissa,Miller,kgreen@example.org,471-429-9051,1972-06-22,2023-11-24,United States,Saundersland,94560,"8625 Cooper Views Apt. 129, Walterland, WV 27923",Standard,False
CUST_10162,Thomas,Blin,,+33 (0)5 61 35 37 18,1980-07-15,2023-09-14,France,Teixeira-sur-Langlois,73320,"80, avenue François, 40240 Traore",Standard,False
CUST_10163,Temistocle,Brunelleschi,tmennea@example.com,3669434892,1999-07-04,2023-01-08,Italy,Morgnano,31017,"Stretto Interminelli, 3, 86084, Vandra (IS)",Standard,False
CUST_10164,Benjamin,Menard,moulinantoinette@example.org,+33 (0)5 08 29 20 08,1982-07-24,2025-03-01,France,Marty,14535,"boulevard Wagner, 47282 Josephdan",Premium,True
CUST_10165,Aimée,Renaud,de-oliveiralorraine@example.net,+33 (0)2 54 21 31 03,1971-05-30,2024-12-12,France,Pelletierdan,11937,"avenue Corinne Collin, 47874 Leconte",Standard,True
CUST_10166,Friedrich-Wilhelm,Preiß,vsuessebier@example.com,(04882) 07020,1963-08-28,2024-05-25,Switzerland,Roding,98664,"Edelgard-Rogge-Weg 805, 25865 Herzberg",Basic,False
CUST_10167,Adrien,Charles,vasseurjosephine@example.com,+33 5 63 25 69 25,1952-02-06,2024-01-28,France,Rolland,80850,"72, boulevard de Besson, 39284 FournierVille",Standard,False
CUST_10168,Michael,Walters,,3127061949,1965-11-07,2024-02-21,United States,Port Connie,09877,"55653 Randall Harbors Suite 363, Evanston, DC 12510",Premium,False
CUST_10169,Felicia,Mateo,ordonezbruno@example.org,+34872 535 497,1969-04-03,2023-12-05,Spain,Tarragona,20757,"Cuesta de Ema Llamas 86 Apt. 25 , Sevilla, 34329",Basic,False
CUST_10170,Jennifer,Lewis,karla02@example.com,(260)323-3832x05645,1949-08-19,2024-11-06,United States,Lake Melissa,29762,"350 Jennifer Flats, South Felicia, TN 19094",Standard,False
CUST_10171,Costantino,Zoppetti,mverri@example.org,+39 082542985,1977-11-13,2024-12-20,Italy,Selvana Bassa,81100,"Canale Casalodi, 22, 85039, Spinoso (PZ)",Premium,True
CUST_10172,Christelle,Pascal,henri34@example.net,05 36 45 24 61,1951-04-02,2025-11-15,France,Gilbert,23298,"8, boulevard Caroline Dupuy, 31813 Saint Célina",Basic,False
CUST_10173,Nathalie,Meunier,sophiebarbe@example.net,04 22 62 29 75,1955-10-10,2024-10-24,France,Seguindan,84113,"60, avenue Xavier Lecoq, 28116 Thomas-la-Forêt",Standard,True
CUST_10174,Isaac,Leconte,ctoussaint@example.org,0257210356,1952-07-18,2025-06-20,Belgium,Roussel,97184,"8, chemin Marcelle Robert, 92392 Richard-sur-Mer",Basic,False
CUST_10175,Raymond,Gonzalez,btecher@example.net,0449788286,2004-04-08,2024-03-22,France,Prévost,18211,"rue de Blin, 34303 Maury",Standard,True
CUST_10176,Thomas,Chevallier,clabbe@example.org,+33 (0)4 23 95 01 72,1958-06-07,2025-01-24,France,Sainte Marcelleboeuf,58505,"458, rue Alexandre Pineau, 84818 Saint Christine",Basic,False
CUST_10177,Samantha,Buchanan,kristen64@example.com,542-227-9466,1956-11-08,2024-01-14,Canada,Bridgetstad,60983,"0682 Morrison Fork Suite 038, New Mariahton, FM 97773",Basic,True
CUST_10178,Ingrid,Ebert,stolzewolfgang@example.net,0722676938,1974-02-11,2025-04-22,Germany,Erfurt,67687,"Klara-Jacobi Jäckel-Gasse 588, 32978 Flöha",Basic,False
CUST_10179,Astrid,Tanguy,cbousquet@example.net,,1960-11-09,2024-02-24,France,Faivre,71783,"95, avenue de Guichard, 45725 Gauthier",Standard,True
CUST_10180,Laure,Pons,simonevidal@example.net,0803116497,2003-12-20,2024-01-15,Belgium,Fleury,18528,"86, boulevard Valérie Lemoine, 39117 Saint Brigitte",Standard,True
CUST_10181,Haley,Rodgers,colleen12@example.net,001-626-650-7490,1979-05-03,2024-12-04,United States,South Donnachester,30183,"0711 Marie Meadows, Christymouth, VT 85630",Standard,True
CUST_10182,Paulette,Léger,alice92@example.com,0179511685,1989-08-05,2025-07-17,France,Jacquet-la-Forêt,42320,"54, chemin Adrienne Hervé, 32912 ChrétienBourg",Standard,True
CUST_10183,Leopoldine,Jäkel,nadia85@example.org,(07584) 258025,1947-06-13,2024-09-20,Germany,Suhl,51441,"Pechelring 7, 30019 Bayreuth",Standard,False
CUST_10184,Stéphanie,Robin,cweiss@example.org,,2002-11-13,2025-10-22,France,Cordier,92364,"84, chemin Diallo, 53846 Leduc",Standard,False
CUST_10185,Benoît,Muller,amelie93@example.org,01 45 32 65 35,1997-01-12,2023-05-11,France,DelmasVille,01612,"5, boulevard de Jean, 19233 Sainte Nath-les-Bains",Premium,True
CUST_10186,Claire,Stoll,gordana84@example.com,+49(0)8581 269774,2005-08-16,2025-05-10,Germany,Schwandorf,62857,"Evelin-Löwer-Allee 55, 49122 Aschaffenburg",Standard,False
CUST_10187,Olivier,Jean,guibertmichelle@example.org,,1948-04-10,2024-03-03,France,Bigot,94194,"88, avenue de Collet, 87955 Lebrun",Premium,True
CUST_10188,Daniel,Valette,hberthelot@example.net,05 57 43 65 18,1968-03-20,2023-10-09,France,Charles-sur-Mer,34157,"94, boulevard Mercier, 71733 Michel",Standard,True
CUST_10189,Alice,François,emile36@example.org,+33 (0)3 68 06 50 81,1968-05-12,2023-09-18,France,Sainte Margot,66892,"570, boulevard Ribeiro, 22850 Saint Lucboeuf",Basic,True
CUST_10190,Claudine,Roche,leclercqantoinette@example.com,+33 3 21 46 41 17,1974-12-02,2024-08-09,France,Bousquet-sur-Mer,13874,"884, boulevard Sophie Pons, 59543 Guilbert",Basic,True
CUST_10191,Kelly,Wong,jonathan80@example.net,(490)447-5073x1298,1963-09-09,2025-06-18,United States,West Michelle,05056,"34554 Davis Fall Suite 033, North Michael, MT 83577",Basic,False
CUST_10192,André,Fournier,denis22@example.com,+33 4 57 66 65 22,1960-05-22,2025-02-20,France,Sainte William-sur-Mer,90340,"36, chemin Julien, 51276 Rousseauboeuf",Basic,True
CUST_10193,Astrid,Allain,jweber@example.net,,1986-07-22,2025-09-27,France,Chrétien,15202,"avenue Traore, 28542 Girard-sur-Chauvet",Standard,False
CUST_10194,Océane,Humbert,maryseperon@example.org,+33 (0)5 45 77 72 13,1961-04-23,2024-02-02,France,Moreau,70137,"11, boulevard Dufour, 78638 Lemoine",Standard,False
CUST_10195,Christelle,Hernandez,lucie16@example.com,0650295890,1975-01-28,2025-08-28,France,Sauvage,64249,"728, boulevard Bonneau, 72625 Guyotboeuf",Premium,True
CUST_10196,Maggie,Fontaine,mauricechristophe@example.net,+33 2 14 98 59 76,1978-11-11,2024-05-17,France,Gaillard-sur-Lebreton,19884,"60, rue Véronique Peltier, 44679 Caron-sur-Chauvet",Premium,True
CUST_10197,Melanie,Santiago,guerrarobyn@example.net,(795)836-4972x665,2006-06-24,2025-08-12,United States,Chavezburgh,59033,"33520 Benitez Mission Suite 052, West Mariah, MN 66712",Premium,True
CUST_10198,Mariana,Gussoni,petrocelliloredana@example.com,+39 37030731513,1957-08-25,2024-09-21,Italy,Lu Impostu,64046,"Borgo Marangoni, 75 Piano 1, 31037, Bessica (TV)",Standard,False
CUST_10199,Maryse,Roux,remy85@example.net,04 63 81 45 82,1949-03-31,2025-04-18,France,Lecomte-sur-Riou,84939,"rue Laporte, 10337 Rodrigues",Premium,True
CUST_10200,Stéphanie,Hamon,foucherdominique@example.net,+33 (0)2 44 44 80 46,1947-12-22,2023-01-30,France,Sainte Véronique-sur-Mer,10309,"9, rue Collin, 37622 Peltier",Standard,True
CUST_10201,Robert,Baron,igomes@example.net,08 03 57 83 73,1995-11-22,2023-01-19,France,Lebon-les-Bains,19305,"7, rue de Laurent, 73496 Hebertnec",Premium,True
CUST_10202,Claudine,Durand,benjaminbertin@example.com,0323011289,1989-08-28,2025-08-25,France,Leconte,95435,"4, avenue Leroux, 33166 Saint Augustin",Standard,True
CUST_10203,Darryl,Burns,hhernandez@example.com,+1-534-460-1881x513,1980-12-04,2025-05-20,United States,Port Jessica,50075,"283 Carrie Grove, East Michael, HI 64111",Premium,False
CUST_10204,Kent,Martinez,michelle16@example.net,001-562-581-4613,1976-02-24,2025-03-15,United States,Careyton,72906,"60568 Wright Crossing, West Calvin, OK 06235",Premium,False
CUST_10205,Rachael,Duran,campbellsherri@example.net,+1-512-469-5133x9050,1977-04-15,2023-09-25,United Kingdom,Lake Karenshire,87309,"13695 Friedman Village, Port Kayla, IL 68814",Premium,True
CUST_10206,Adela,Aznar,bernardofarre@example.org,+34 948 068 838,2005-09-12,2024-12-01,Spain,Guadalajara,34205,"C. Luís Calderón 1 Piso 8 , Teruel, 14142",Basic,True
CUST_10207,Julien,Lévy,astridduval@example.com,05 90 17 67 88,1976-07-14,2025-02-09,France,Fischer-sur-Collet,88738,"66, chemin Raymond Vasseur, 65443 Gautier",Standard,True
CUST_10208,Eric,Frost,jermainelewis@example.net,(685)686-2624,1996-02-14,2023-01-26,United States,Valenzuelashire,82877,"Unit 4319 Box 7621, DPO AP 06497",Standard,True
CUST_10209,Olivia,Weinhold,monique95@example.org,+49(0)8869895165,1951-01-31,2023-11-02,Germany,Jülich,95898,"Gudrun-Säuberlich-Straße 93, 00737 Roding",Premium,True
CUST_10210,Artur,Sölzer,dorothea59@example.com,(05998) 052321,1974-11-12,2022-12-22,Germany,Nürtingen,86812,"Hugo-Nohlmans-Allee 78, 58686 Pößneck",Basic,True
CUST_10211,Stéphanie,Charles,gerardduval@example.net,+33 3 66 09 30 84,1991-12-18,2023-09-26,France,Sainte Jacques-les-Bains,09927,"990, rue Laure Brunet, 32186 De Oliveira-sur-Berthelot",Premium,True
CUST_10212,Paul,Duval,catherineguerin@example.com,01 55 17 79 24,1991-02-26,2023-04-07,France,Potier,88207,"802, rue Thibaut Carlier, 87602 Raymond-sur-Imbert",Standard,True
CUST_10213,Michelle,Bonnin,chantal20@example.org,0487164245,2000-06-11,2025-03-04,France,Ferreira,02280,"236, boulevard Pauline Briand, 69358 Rousseau",Premium,True
CUST_10214,Michelle,Vidal,gilbertclerc@example.org,01 48 60 34 44,1945-12-26,2023-08-11,France,FoucherVille,93999,"621, rue de Barthelemy, 55743 Noël",Standard,True
CUST_10215,Rita,Sagredo,qmarangoni@example.com,+39 0776695934,1980-10-18,2025-10-15,Italy,Chiazzano,20065,"Rotonda Nicolini, 6 Piano 9, 09125, Cagliari (CA)",Standard,False
CUST_10216,Antonia,Quintanilla,teodosiolara@example.org,+34942 17 12 02,1994-11-03,2023-06-25,Spain,Madrid,06792,"Urbanización Ciriaco Hernandez 9 Piso 0 , Guipúzcoa, 44876",Standard,True
CUST_10217,Timothée,Guillon,ollivierceline@example.org,+33 (0)4 99 78 00 56,1994-04-04,2024-11-20,France,Chauvet,83145,"717, rue Stéphanie Lévy, 27840 Saint Théophile",Standard,False
CUST_10218,Christine,Fleury,gilles60@example.org,+33 (0)1 42 31 66 90,1952-08-21,2024-08-26,France,Paulnec,52210,"43, boulevard de Fischer, 16698 Saint Zacharie",Premium,True
CUST_10219,Jacqueline,Lesage,pierre62@example.org,0540086604,1999-05-03,2024-08-21,France,Renard,37197,"4, boulevard Launay, 36886 Lacroix-sur-Bonnin",Standard,True
CUST_10220,Julien,Bourdon,jalexandre@example.net,01 46 21 41 33,2004-07-10,2023-09-02,France,Joly,80476,"51, rue Julie Lamy, 20340 Sainte Jacques",Basic,False
CUST_10221,Aimée,Guillaume,vasseuralphonse@example.org,+33 (0)1 30 46 34 61,1970-05-05,2024-07-15,France,Guyot,47974,"boulevard Paul, 20557 Alexandre",Premium,True
CUST_10222,Bernadette,Lévêque,rousseljeanne@example.com,+33 6 05 46 34 04,1979-09-30,2024-05-24,France,Sainte Jacques,81438,"131, avenue Bernard Pereira, 53771 CharlesBourg",Premium,True
CUST_10223,Célina,Seguin,zturpin@example.net,+33 1 75 08 59 75,1952-02-16,2025-01-20,France,Saint Alex,48412,"969, rue Descamps, 88912 Lebrunnec",Premium,False
CUST_10224,Pierre,Daniel,grenierelise@example.org,+33 (0)1 53 95 48 26,1998-12-29,2024-05-08,France,Marie-les-Bains,79321,"348, boulevard Grégoire, 67185 Cousin-les-Bains",Standard,True
CUST_10225,Celal,Steckel,ypreiss@example.com,+49(0) 030756627,1949-07-22,2023-10-07,Switzerland,Wittstock,06765,"Gorlitzplatz 7/9, 57364 Berlin",Premium,True
CUST_10226,Valérie,Georges,,0561466237,1951-03-27,2025-08-05,Belgium,Sainte Laurence,51216,"46, boulevard de Antoine, 33115 Chevalier-sur-Baudry",Basic,False
CUST_10227,Margaud,Guibert,eugenesimon@example.com,0153105327,1985-12-20,2025-05-28,France,Saint AlixBourg,36763,"rue Legendre, 41446 MoreauBourg",Premium,False
CUST_10228,Mary,Morales,ashley47@example.net,651.511.6916,1956-04-04,2023-08-01,United Kingdom,Potterbury,75980,"0950 Jimmy Place, North Richard, DE 54392",Standard,True
CUST_10229,Françoise,Carlier,alexandriale-goff@example.net,0176973953,1947-06-06,2025-09-08,France,Maréchal,97268,"12, boulevard Aurélie Mace, 80681 Sainte Agnès-sur-Mer",Basic,True
CUST_10230,Lucas,Charles,letellierjean@example.org,04 82 28 28 13,1956-05-06,2025-03-11,France,Sainte Marguerite,34142,"58, boulevard Laurence Chartier, 49459 NoëlBourg",Standard,True
CUST_10231,Éric,Robin,lgilles@example.org,06 31 01 10 12,1951-03-23,2024-08-14,France,Sainte DavidVille,97341,"14, rue Aurélie Ollivier, 10485 Sainte Susanne",Premium,False
CUST_10232,Aimé,Bruneau,cecile07@example.com,+33 (0)4 49 35 14 49,1948-07-19,2025-03-12,France,Delahaye-sur-Mer,87421,"91, avenue Benard, 52833 HubertBourg",Standard,True
CUST_10233,Suzanne,Jean,odettemarty@example.net,+33 (0)5 87 16 96 33,1952-12-08,2023-06-03,France,DiazVille,32962,"boulevard Renaud, 31477 Bertin-sur-Boyer",Standard,True
CUST_10234,Jeanne,Carpentier,martinecamus@example.org,+33 3 22 69 11 57,1995-04-04,2023-01-13,France,Launay,89526,"566, rue Margot Marty, 77402 Auger-les-Bains",Premium,True
CUST_10235,Achim,Oderwald,,+49 (0) 5108 794110,1992-10-09,2022-11-24,Switzerland,Säckingen,28930,"Hedda-Kaul-Straße 39/27, 69443 Regen",Standard,False
CUST_10236,Henri,Vallée,vidalelodie@example.com,+33 (0)3 26 39 47 41,1948-06-27,2022-12-23,France,Collet,11637,"107, rue Margaux Fleury, 09283 Lejeune",Standard,False
CUST_10237,Astrid,Clément,lesagececile@example.org,+33 (0)6 48 11 88 99,1990-01-05,2024-07-21,France,Lacroix,25673,"529, chemin Voisin, 76928 Sainte Charlotte",Standard,True
CUST_10238,Cécile,Dubois,marie77@example.com,+33 (0)3 87 41 66 88,1958-11-02,2025-03-07,France,Marchaldan,80633,"70, avenue Nathalie Rodrigues, 77828 Sainte Susan-sur-Mer",Basic,False
CUST_10239,Franck,Martin,eric32@example.net,+33 (0)2 37 46 02 23,1971-09-06,2025-02-15,Belgium,Cordierdan,62646,"34, avenue de Robert, 37572 Grégoire",Premium,False
CUST_10240,Keith,Skinner,,001-875-418-8816x0909,1989-07-28,2024-05-17,United Kingdom,Karenport,28162,"50933 Rogers Summit Suite 936, West Nicholas, WA 81880",Premium,True
CUST_10241,Georgios,Mitschke,lsauer@example.org,(05458) 433497,1981-01-07,2024-09-22,Germany,Grevesmühlen,40823,"Holstenplatz 9, 24894 Osterburg",Standard,False
CUST_10242,Marine,Duhamel,thibautmeunier@example.org,0734716348,1997-08-28,2025-03-20,France,Blanchard-la-Forêt,75487,"5, avenue de Ramos, 30552 Hebert-sur-Mer",Basic,True
CUST_10243,Adélaïde,Leconte,emile29@example.org,+33 (0)2 99 94 51 61,1961-03-10,2024-02-05,France,Ollivierboeuf,38435,"92, rue Blot, 21323 Chauvet-sur-Rolland",Premium,False
CUST_10244,Caleb,Wilson,bsmith@example.org,(646)938-1317,2000-02-19,2025-11-06,United States,West Georgebury,20368,"638 Carter Summit, New Rebeccaton, CA 97731",Standard,True
CUST_10245,Maura,Smirnoff,ksforza@example.org,+39 3622823149,1969-12-30,2023-07-03,Italy,San Pietro Al Tanagro,84057,"Incrocio Gilberto, 310 Piano 9, 18025, Mendatica (IM)",Standard,False
CUST_10246,Gabrielle,Lesage,david92@example.org,+33 (0)4 97 44 75 37,2007-03-10,2023-05-16,France,LegrandVille,48659,"57, chemin de Bruneau, 72836 MassonBourg",Standard,True
CUST_10247,Victoire,Maillet,audreyblanchet@example.com,02 43 93 53 48,1961-09-06,2025-04-04,France,Monnier,22497,"46, avenue Alex Traore, 53865 Pottier-sur-Mer",Basic,True
CUST_10248,Monique,Olivier,jmaillet@example.com,+33 (0)7 34 71 85 22,1974-05-12,2024-01-28,France,Grégoireboeuf,59994,"54, boulevard de Lebon, 81395 Jacquet-les-Bains",Basic,True
CUST_10249,Sébastien,Petit,iregnier@example.com,+33 (0)4 82 41 16 08,1958-01-04,2024-07-05,France,Rivière,29443,"48, rue Geneviève Lefebvre, 13763 Carliernec",Basic,False
CUST_10250,Sabine,Allard,louise29@example.net,+33 (0)4 70 59 66 18,1996-08-28,2024-03-03,France,Charpentier,93422,"973, rue Claude Lefèvre, 34588 Richard-sur-Diaz",Basic,False
CUST_10251,Thomas,Lopes,kmercier@example.net,+33 (0)3 58 97 84 12,2003-04-03,2024-05-12,France,Sainte Mathilde,74547,"chemin Pinto, 97484 Guérin",Premium,False
CUST_10252,Andrew,Mckay,albertjackson@example.net,589-278-6506x345,1995-11-13,2025-08-17,United States,Campbellfurt,65668,"Unit 1039 Box 4700, DPO AP 24887",Standard,False
CUST_10253,Ariel,Dalmau,jhuertas@example.org,+34874 302 175,1945-09-12,2025-09-02,Spain,Córdoba,17934,"Acceso de Guiomar Jáuregui 70 Apt. 13 , Teruel, 43138",Premium,True
CUST_10254,Mathilde,Bègue,mmaillot@example.org,+33 (0)1 64 64 51 51,1947-10-19,2023-06-05,France,Dufour,63164,"817, rue de Lemaître, 12889 Guillon",Basic,True
CUST_10255,Noémi,Raymond,michelle69@example.net,+33 4 37 12 81 26,1974-10-24,2025-08-11,France,De Oliveira-sur-Fontaine,29957,"6, avenue de Paris, 17332 Lelièvre",Basic,False
CUST_10256,Caroline,Laine,jeromemary@example.com,0535125795,1989-11-10,2025-05-18,France,Maillard,50742,"rue Auguste Prévost, 93794 Bourgeois",Basic,True
CUST_10257,Pacífica,Crespi,salinasmirta@example.net,+34 981 75 92 95,1984-11-22,2023-03-03,Spain,Guadalajara,24544,"Glorieta de Andrés Felipe Amigó 8 Piso 6 , Barcelona, 19236",Premium,True
CUST_10258,Jeremías,Cortina,omosquera@example.org,+34 948 59 40 27,1971-09-30,2025-04-20,Spain,Las Palmas,20006,"Alameda Cesar Cánovas 3 Puerta 7 , Castellón, 17062",Premium,True
CUST_10259,Fritz,Rogge,tomas33@example.net,+49(0)8616 180370,1990-03-27,2024-12-24,Germany,Karlsruhe,35377,"Gutknechtallee 0, 62581 Finsterwalde",Basic,False
CUST_10260,Carol,Morgan,edwin44@example.com,(488)606-9038x4728,1979-08-20,2023-02-19,United States,Weavertown,63043,"53179 Hutchinson Rest Apt. 967, Angelafort, NH 46003",Standard,True
CUST_10261,Thérèse,Deschamps,lecomteemile@example.com,06 95 44 60 10,1954-06-18,2023-11-16,France,Perez,61560,"84, rue Roy, 38507 Jacobnec",Premium,False
CUST_10262,Théodore,Leconte,lefebvregerard@example.org,+33 (0)3 24 90 11 57,1965-10-22,2024-09-12,France,Lejeune,20793,"4, chemin Jeanne Dupont, 86295 Lenoirboeuf",Standard,True
CUST_10263,Bertrand,Rousset,raymondperez@example.com,+33 (0)4 75 87 17 43,1959-08-19,2024-09-15,Belgium,Saint Simonedan,52787,"rue de Maillot, 52661 Fournier",Premium,True
